Make,Year,Fuel ,HP,Cylinders,Transmission Type,Driven_Wheels,Doors,Size,highway MPG,city mpg,Price
Nissan,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,24,17,40980
Nissan,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,25,18,38680
Nissan,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,25,18,28510
Nissan,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,25,18,30210
Nissan,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,24,17,31210
Nissan,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,25,18,33340
Nissan,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,23,17,37280
Nissan,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,24,17,41570
Nissan,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,24,17,36870
Nissan,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,23,17,42570
Nissan,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,23,17,37870
Nissan,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,24,17,39220
Nissan,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,23,17,40220
Ferrari,2002,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,15,10,160829
Ferrari,2002,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,15,10,140615
Ferrari,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,15,10,150694
Ferrari,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,15,10,170829
Ferrari,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,15,10,165986
Ferrari,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,15,10,154090
Ferrari,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,15,10,143860
Ferrari,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,15,10,176287
Ferrari,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,15,10,157767
Ferrari,2004,premium unleaded (required),425,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,15,10,187124
Ferrari,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,15,10,147332
Ferrari,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,15,10,169900
Ferrari,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,15,10,180408
Nissan,2015,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,46790
Nissan,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,24,17,48100
Nissan,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,26,18,29990
Nissan,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,25,18,41820
Nissan,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,31290
Nissan,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,34870
Nissan,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,26,18,33570
Nissan,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,25,18,46570
Nissan,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,26,18,37970
Nissan,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,26,18,37070
Nissan,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,25,18,49400
Nissan,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,24,17,45270
Nissan,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,39270
Nissan,2015,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,26,18,45490
Nissan,2015,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,26,18,41990
Nissan,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,38370
Nissan,2015,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,43290
Nissan,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,25,18,41820
Nissan,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,24,17,48100
Nissan,2016,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,43290
Nissan,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,39270
Nissan,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,34870
Nissan,2016,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,26,18,41990
Nissan,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,38370
Nissan,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,24,17,45270
Nissan,2016,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,26,18,45490
Nissan,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,26,18,29990
Nissan,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,25,18,46570
Nissan,2016,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,46790
Nissan,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,25,18,49400
Nissan,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,26,18,37070
Nissan,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,31290
Nissan,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,26,18,37970
Nissan,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,26,18,33570
Nissan,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,26,18,37970
Nissan,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,38370
Nissan,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,34870
Nissan,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,26,18,29990
Nissan,2017,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,26,18,45490
Nissan,2017,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,26,18,41990
Nissan,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,24,17,45270
Nissan,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,26,18,33570
Nissan,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,24,17,48100
Nissan,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,39270
Nissan,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,25,18,46570
Nissan,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,25,18,49400
Nissan,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,26,18,37070
Nissan,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,25,18,41820
Nissan,2017,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,46790
Nissan,2017,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,43290
Nissan,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,26,19,31290
Mazda,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,37,25,25045
Mazda,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,39,28,26095
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,41,30,23795
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,41,29,19595
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,41,29,18445
Mazda,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,37,25,23845
Mazda,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,37,27,25395
Mazda,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,39,28,24895
Mazda,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,35,26,25545
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,40,30,24295
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,41,30,19495
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,40,29,20095
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,40,30,19995
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,40,30,21145
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,40,29,23245
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,41,29,16945
Mazda,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,35,26,24345
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,41,30,20645
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,40,29,18945
Mazda,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,37,27,26595
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,41,29,22745
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,41,30,17995
Mazda,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,41,29,22545
Mazda,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,41,30,21095
Mazda,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,37,27,25495
Mazda,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,40,29,20745
Mazda,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,40,30,24295
Mazda,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,41,30,23595
Mazda,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,40,30,21795
Mazda,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,41,29,17845
Mazda,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,37,27,26495
Mazda,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,37,25,24745
Mazda,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,41,30,18895
Mazda,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,40,30,19595
Mazda,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,40,29,23245
Mazda,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,40,29,18545
Mazda,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,39,28,25795
Mazda,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,41,29,20045
Mazda,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,35,26,25445
Mazda,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,39,28,24795
Mazda,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Midsize,37,28,21495
Mazda,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Midsize,37,27,17845
Mazda,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,34,25,23145
Mazda,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,36,27,24195
Mazda,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,37,28,20145
Mazda,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,35,26,24945
Mazda,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,33,25,23895
Mazda,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,37,27,19095
Mazda,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,35,26,23445
Mazda,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Midsize,37,28,18895
Mazda,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,37,28,22245
Mazda,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,33,25,22395
Mazda,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Midsize,37,27,20445
BMW,2015,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,4,Midsize,33,22,42300
BMW,2015,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,4,Midsize,34,23,40300
BMW,2015,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,4,Midsize,34,23,40300
BMW,2015,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,4,Midsize,33,22,42300
BMW,2015,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,4,Midsize,32,21,45800
BMW,2015,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,Midsize,31,20,47800
BMW,2016,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,4,Midsize,34,22,43650
BMW,2016,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,Midsize,30,20,49950
BMW,2016,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,4,Midsize,31,20,47950
BMW,2016,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,4,Midsize,34,23,41650
BMW,2017,premium unleaded (recommended),320,6,AUTOMATIC,rear wheel drive,4,Midsize,32,21,48300
BMW,2017,premium unleaded (recommended),320,6,AUTOMATIC,all wheel drive,4,Midsize,31,21,50300
BMW,2017,premium unleaded (recommended),248,4,AUTOMATIC,all wheel drive,4,Midsize,33,23,43950
BMW,2017,premium unleaded (recommended),248,4,AUTOMATIC,rear wheel drive,4,Midsize,34,23,41950
BMW,2015,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,2,Midsize,29,20,56900
BMW,2015,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,2,Midsize,32,21,46250
BMW,2015,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,2,Midsize,33,21,50750
BMW,2015,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,2,Midsize,33,22,42750
BMW,2015,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,2,Midsize,34,23,48750
BMW,2015,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,2,Midsize,30,20,48250
BMW,2015,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,2,Midsize,33,22,42750
BMW,2015,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,2,Midsize,33,21,50750
BMW,2015,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,2,Midsize,35,23,40750
BMW,2015,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,2,Midsize,31,20,54900
BMW,2015,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,2,Midsize,34,23,48750
BMW,2015,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,2,Midsize,35,23,40750
BMW,2016,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,2,Midsize,33,21,52000
BMW,2016,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,2,Midsize,34,23,50000
BMW,2016,premium unleaded (required),240,4,MANUAL,rear wheel drive,2,Midsize,34,22,41850
BMW,2016,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,2,Midsize,30,20,50150
BMW,2016,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,2,Midsize,35,23,41850
BMW,2016,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,2,Midsize,29,20,58950
BMW,2016,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,2,Midsize,34,22,43850
BMW,2016,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,2,Midsize,31,20,48150
BMW,2016,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,2,Midsize,31,20,56950
BMW,2017,premium unleaded (recommended),248,4,AUTOMATIC,rear wheel drive,2,Midsize,34,23,50300
BMW,2017,premium unleaded (recommended),248,4,AUTOMATIC,all wheel drive,2,Midsize,32,22,52300
BMW,2017,premium unleaded (recommended),320,6,AUTOMATIC,all wheel drive,2,Midsize,31,21,50500
BMW,2017,premium unleaded (recommended),248,4,AUTOMATIC,all wheel drive,2,Midsize,33,23,44150
BMW,2017,premium unleaded (recommended),248,4,AUTOMATIC,rear wheel drive,2,Midsize,34,23,42150
BMW,2017,premium unleaded (recommended),320,6,AUTOMATIC,all wheel drive,2,Midsize,30,20,59300
BMW,2017,premium unleaded (recommended),320,6,AUTOMATIC,rear wheel drive,2,Midsize,29,21,57300
BMW,2017,premium unleaded (recommended),320,6,AUTOMATIC,rear wheel drive,2,Midsize,32,21,48500
Mercedes-Benz,1992,regular unleaded,268,8,AUTOMATIC,rear wheel drive,4,Midsize,20,15,2168
Mercedes-Benz,1992,regular unleaded,282,8,AUTOMATIC,rear wheel drive,4,Large,16,12,2497
Mercedes-Benz,1993,regular unleaded,275,8,AUTOMATIC,rear wheel drive,4,Midsize,22,16,2278
Mercedes-Benz,1993,regular unleaded,275,8,AUTOMATIC,rear wheel drive,4,Large,17,13,2650
Mercedes-Benz,1990,regular unleaded,201,8,AUTOMATIC,rear wheel drive,4,Large,17,14,2000
Mercedes-Benz,1991,regular unleaded,201,8,AUTOMATIC,rear wheel drive,4,Large,17,14,2186
Ferrari,2001,premium unleaded (required),442,12,AUTOMATIC,rear wheel drive,2,Compact,14,9,223970
Ferrari,2001,premium unleaded (required),442,12,MANUAL,rear wheel drive,2,Compact,15,9,219775
Ferrari,2002,premium unleaded (required),442,12,AUTOMATIC,rear wheel drive,2,Compact,14,9,228625
Ferrari,2002,premium unleaded (required),442,12,MANUAL,rear wheel drive,2,Compact,15,9,224585
Ferrari,2003,premium unleaded (required),442,12,AUTOMATIC,rear wheel drive,2,Compact,14,9,228625
Ferrari,2003,premium unleaded (required),442,12,MANUAL,rear wheel drive,2,Compact,15,9,224585
Ferrari,2013,premium unleaded (required),562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,17,13,257412
Ferrari,2013,premium unleaded (required),562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,17,13,233509
Ferrari,2014,premium unleaded (required),562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,17,13,233509
Ferrari,2014,premium unleaded (required),597,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,17,13,288000
Ferrari,2014,premium unleaded (required),562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,17,13,257412
Ferrari,2015,premium unleaded (required),562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,17,13,239340
Ferrari,2015,premium unleaded (required),562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,17,13,263553
Ferrari,2015,premium unleaded (required),597,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,17,13,291744
Alfa Romeo,2015,premium unleaded (required),237,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,34,24,63900
Alfa Romeo,2015,premium unleaded (required),237,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,34,24,68400
Alfa Romeo,2015,premium unleaded (required),237,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,34,24,53900
Alfa Romeo,2016,premium unleaded (required),237,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,34,24,55900
Alfa Romeo,2016,premium unleaded (required),237,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,34,24,65900
Toyota,2014,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,23,17,41365
Toyota,2014,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,23,17,35740
Toyota,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,22,17,37615
Toyota,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,22,17,34695
Toyota,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,22,17,35725
Toyota,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,22,17,43400
Toyota,2014,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,23,17,32820
Toyota,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,22,17,38645
Toyota,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,21,17,37825
Toyota,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,21,17,43620
Toyota,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,21,17,36115
Toyota,2015,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,22,17,35950
Toyota,2015,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,22,17,33210
Toyota,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,21,17,38855
Toyota,2015,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,22,17,41585
Toyota,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,21,17,35085
Toyota,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,21,17,41310
Toyota,2016,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,22,17,36690
Toyota,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,21,17,44360
Toyota,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,21,17,39595
Toyota,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,21,17,41850
Toyota,2016,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,22,17,42325
Toyota,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,21,17,35885
Toyota,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,21,17,38565
Toyota,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,21,17,36915
Toyota,2016,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,22,17,34010
BMW,2015,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,4,Large,28,19,60700
BMW,2015,premium unleaded (required),445,8,AUTOMATIC,all wheel drive,4,Large,24,16,71400
BMW,2015,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,Large,26,18,63000
